OTU ID	Phylum	Class	Order	Family	Genus
OTU_323	Bacteroidetes	Bacteroidia	Bacteroidales	Prolixibacteraceae	Tangfeifania
OTU_300	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Blastomonas
OTU_325	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Marisediminicola
OTU_306	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales_incertae_sedis	Thiomonas
OTU_326	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides
OTU_327	Actinobacteria	Actinobacteria	Acidimicrobiales	Iamiaceae	Aquihabitans
OTU_321	Proteobacteria	Deltaproteobacteria	Thermomicrobiales	Thermomicrobiaceae	Thermomicrobium
OTU_317	Bacteroidetes	Bacteroidetes_incertae_sedis	Bacteroidales	Marinilabiliaceae	Marinifilum
OTU_319	Proteobacteria	Deltaproteobacteria	Myxococcales	Phaselicystidaceae	Phaselicystis
OTU_308	Actinobacteria	Actinobacteria	Gaiellales	Gaiellaceae	Gaiella
OTU_310	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Thermodesulfovibrio
OTU_315	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium
OTU_334	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium
OTU_320	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Thermasporomyces
OTU_330	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Clostridium_sensu_stricto
OTU_339	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
OTU_322	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sandaracinobacter
OTU_333	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
OTU_344	SR1	Betaproteobacteria	Burkholderiales	Porphyromonadaceae	SR1_genera_incertae_sedis
OTU_324	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Novispirillum
OTU_335	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium
OTU_342	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Eggerthella
OTU_340	Proteobacteria	Gammaproteobacteria	Chromatiales	Thioalkalispiraceae	Thioprofundum
OTU_329	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter
OTU_332	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptacidiphilus
OTU_345	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Pantoea
OTU_348	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_III
OTU_350	Proteobacteria	Deltaproteobacteria	Myxococcales	Cystobacteraceae	Anaeromyxobacter
OTU_336	Bacteroidetes	Bacteroidia	Bacteroidales	Prolixibacteraceae	Owenweeksia
OTU_341	Chloroflexi	Thermomicrobia	Thermomicrobiales	Thermomicrobiaceae	Thermomicrobium
OTU_343	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Acetobacteroides
OTU_331	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria_incertae_sedis	Unassigned	Rhizomicrobium
OTU_337	Chloroflexi	Chloroflexia	Chloroflexales	Chloroflexaceae	Roseiflexus
OTU_351	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
OTU_338	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Saprospiraceae	Haliscomenobacter
OTU_361	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus
OTU_359	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas
OTU_349	Bacteroidetes	Bacteroidia	Bacteroidales	Marinilabiliaceae	Mangroviflexus
OTU_365	Bacteroidetes	Bacteroidia	Bacteroidales	Prolixibacteraceae	Draconibacterium
OTU_346	Verrucomicrobia	Opitutae	Opitutales	Opitutaceae	Opitutus
OTU_357	Bacteroidetes	Bacteroidia	Bacteroidales	Flavobacteriaceae	Anaerocella
OTU_353	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter
OTU_354	Actinobacteria	Actinobacteria	Acidimicrobiales	Acidimicrobineae_incertae_sedis	Aciditerrimonas
OTU_367	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Pseudobacteroides
OTU_370	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Romboutsia
OTU_356	Acidobacteria	Acidobacteria_Gp1	Unassigned	Unassigned	Gp1
OTU_352	Actinobacteria	Actinobacteria	Actinomycetales	Cryptosporangiaceae	Jatrophihabitans
OTU_360	Ignavibacteriae	Ignavibacteria	Ignavibacteriales	Ignavibacteriaceae	Melioribacter
OTU_381	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
OTU_368	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Azospirillum
OTU_383	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema
OTU_363	Actinobacteria	Actinobacteria	Actinomycetales	Streptosporangiaceae	Streptosporangium
OTU_362	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Aquimonas
OTU_377	Proteobacteria	Alphaproteobacteria	Rhizobiales	Desulfobacteraceae	Saccharibacteria_genera_incertae_sedis
OTU_375	Bacteroidetes	Bacteroidia	Bacteroidales	Marinilabiliaceae	Alistipes
OTU_389	Proteobacteria	Betaproteobacteria	Gallionellales	Gallionellaceae	Gallionella
OTU_386	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter
OTU_385	Actinobacteria	Actinobacteria	Actinomycetales	Intrasporangiaceae	Intrasporangium
OTU_369	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Thermodesulfovibrio
OTU_394	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Saccharomonospora
OTU_391	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
OTU_366	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Actinopolymorpha
OTU_382	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus
OTU_374	Proteobacteria	Betaproteobacteria	Burkholderiales	Rhodocyclaceae	Burkholderia
OTU_371	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia
OTU_384	Ignavibacteriae	Ignavibacteria	Ignavibacteriales	Ignavibacteriaceae	Ignavibacterium
OTU_397	Actinobacteria	Actinobacteria	Actinomycetales	Cellulomonadaceae	Cellulomonas
OTU_399	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Empedobacter
OTU_395	Chloroflexi	Thermomicrobia	Thermomicrobiales	Thermomicrobiaceae	Thermomicrobium
OTU_376	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium
OTU_387	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Clostridium_sensu_stricto
OTU_379	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfatitalea
OTU_396	Proteobacteria	Deltaproteobacteria	Bacillales	Desulfuromonadaceae	Gemmatimonas
OTU_378	Actinobacteria	Actinobacteria	Actinomycetales	Geodermatophilaceae	Blastococcus
OTU_400	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Sporobacter
OTU_392	Acidobacteria	Acidobacteria_Gp3	Unassigned	Unassigned	Candidatus_Solibacter
OTU_390	Ignavibacteriae	Ignavibacteria	Ignavibacteriales	Ignavibacteriaceae	Melioribacter
OTU_388	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia
OTU_398	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Acidiferrobacter
OTU_408	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Thermogutta
OTU_364	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Kocuria
OTU_409	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter
OTU_407	Actinobacteria	Actinobacteria	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter
OTU_405	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides
OTU_393	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonadaceae	Pelobacter
OTU_402	Poribacteria	Actinobacteria	Caldilineales	Caldilineaceae	Poribacteria_genera_incertae_sedis
OTU_406	Ignavibacteriae	Ignavibacteria	Ignavibacteriales	Ignavibacteriaceae	Melioribacter
OTU_411	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Pirellula
OTU_421	Proteobacteria	Gammaproteobacteria	Chlorobiales	Chlorobiaceae	Chlorobium
OTU_413	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Alkaliflexus
OTU_404	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Terrisporobacter
OTU_419	Proteobacteria	Deltaproteobacteria	Myxococcales	Cystobacteraceae	Cystobacter
OTU_428	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia
OTU_427	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia
OTU_429	Chloroflexi	Chloroflexia	Herpetosiphonales	Herpetosiphonaceae	Herpetosiphon
OTU_433	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium
OTU_415	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Turicibacter
OTU_410	Acidobacteria	Acidobacteria_Gp1	Unassigned	Unassigned	Candidatus_Koribacter
OTU_418	Proteobacteria	Spirochaetia	Spirochaetales	Leptospiraceae	Turneriella
OTU_430	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Chromobacterium
OTU_434	Proteobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Parcubacteria_genera_incertae_sedis
OTU_435	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Microvirga
OTU_412	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Polaromonas
OTU_436	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Steroidobacter
OTU_425	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Chitinimonas
OTU_426	Chloroflexi	Thermomicrobia	Thermomicrobiales	Thermomicrobiaceae	Thermomicrobium
OTU_440	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Streptomyces
OTU_416	Actinobacteria	Actinobacteria	Actinomycetales	Geodermatophilaceae	Blastococcus
OTU_424	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Rheinheimera
OTU_417	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
OTU_420	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Blastococcus
OTU_431	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Thermodesulfovibrio
OTU_439	Bacteroidetes	Bacteroidia	Bacteroidales	Prolixibacteraceae	Tangfeifania
OTU_446	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
OTU_432	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea
OTU_445	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus
OTU_444	Chloroflexi	Chloroflexia	Herpetosiphonales	Herpetosiphonaceae	Herpetosiphon
OTU_441	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Saprospiraceae	Lewinella
OTU_437	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Aciditerrimonas
OTU_442	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
OTU_438	Actinobacteria	Actinobacteria	Gaiellales	Gaiellaceae	Gaiella
OTU_451	Proteobacteria	Deltaproteobacteria	Myxococcales	Cystobacteraceae	Anaeromyxobacter
OTU_455	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Atopobium
OTU_443	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium
OTU_461	Bacteroidetes	Bacteroidia	Bacteroidales	Prolixibacteraceae	Prolixibacter
OTU_447	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Lautropia
OTU_453	Actinobacteria	Actinobacteria	Actinomycetales	Promicromonosporaceae	Cellulosimicrobium
OTU_448	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Azonexus
OTU_449	Actinobacteria	Actinobacteria	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter
OTU_458	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophaceae	Desulfomonile
OTU_462	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Thermodesulfovibrio
OTU_456	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Sulfuriferula
OTU_459	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Formivibrio
OTU_465	Firmicutes	Bacilli	Bacillales	Bacillaceae_1	Bacillus
OTU_464	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Saprospiraceae	Lewinella
OTU_468	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Asticcacaulis
OTU_452	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Rhodoluna
OTU_470	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Pirellula
OTU_477	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Thermogemmatispora
OTU_471	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylocystaceae	Albibacter
OTU_460	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Dechloromonas
OTU_466	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Umezawaea
OTU_463	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaeta
OTU_457	Actinobacteria	Actinobacteria	Actinomycetales	Intrasporangiaceae	Knoellia
OTU_472	Ignavibacteriae	Ignavibacteria	Ignavibacteriales	Ignavibacteriaceae	Melioribacter
OTU_478	Proteobacteria	Chloroflexia	Chloroflexales	Chloroflexaceae	Chloroflexus
OTU_488	Bacteroidetes	Bacteroidia	Bacteroidales	Marinilabiliaceae	Sphingobacterium
OTU_469	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Rhodomicrobium
OTU_479	Chloroflexi	Chloroflexia	Chloroflexales	Herpetosiphonaceae	Herpetosiphon
OTU_473	Ignavibacteriae	Ignavibacteria	Ignavibacteriales	Ignavibacteriaceae	Melioribacter
OTU_490	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Clostridium_sensu_stricto
OTU_486	Actinobacteria	Actinobacteria	Actinomycetales	Demequinaceae	Demequina
OTU_482	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Thermomicrobiaceae	Thermomicrobium
OTU_494	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Chelatococcus
OTU_483	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema
OTU_497	Ignavibacteriae	Ignavibacteria	Ignavibacteriales	Ignavibacteriaceae	Melioribacter
OTU_476	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Selenomonas
OTU_487	Spirochaetes	Spirochaetia	Spirochaetales	Leptospiraceae	Turneriella
OTU_474	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_incertae_sedis	Bauldia
OTU_499	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia
OTU_491	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfomicrobiaceae	Desulfomicrobium
OTU_481	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Permianibacter
OTU_496	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Mobilitalea
OTU_493	Firmicutes	Bacilli	Lactobacillales	Bacillaceae_2	Lactobacillus
OTU_498	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Dongia
OTU_492	Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcaceae	Deinococcus
OTU_489	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Azospirillum
OTU_495	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Microvirga
OTU_504	Chloroflexi	Chloroflexia	Chloroflexales	Oscillochloridaceae	Oscillochloris
OTU_484	Proteobacteria	Deltaproteobacteria	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
OTU_510	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophaceae	Desulfomonile
OTU_516	Verrucomicrobia	Subdivision3	Unassigned	Unassigned	Subdivision3_genera_incertae_sedis
OTU_500	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Rhodoluna
OTU_513	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Aciditerrimonas
OTU_505	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Chryseoglobus
OTU_506	Proteobacteria	Betaproteobacteria	Burkholderiales	Sulfuricellaceae	Sulfuriferula
OTU_507	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Thermomicrobiaceae	Thermomicrobium
OTU_508	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter
OTU_501	Firmicutes	Bacilli	Bacillales	Bacillaceae_1	Bacillus
OTU_523	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium
OTU_511	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Thermogutta
OTU_502	Firmicutes	Bacilli	Bacillales	Bacillaceae_1	Bacillus
OTU_530	Chloroflexi	Ardenticatenia	Ardenticatenales	Ardenticatenaceae	Ardenticatena
OTU_531	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira
OTU_503	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Lentzea
OTU_519	Actinobacteria	Actinobacteria	Solirubrobacterales	Conexibacteraceae	Conexibacter
OTU_526	Acidobacteria	Acidobacteria_Gp10	Xanthomonadales	Xanthomonadaceae	Gp10
OTU_509	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Corallococcus
OTU_517	Bacteroidetes	Bacteroidia	Bacteroidales	Marinilabiliaceae	Mangroviflexus
OTU_520	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Roseomonas
OTU_532	Actinobacteria	Actinobacteria	Actinomycetales	Iamiaceae	Aquihabitans
OTU_521	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonadaceae	Desulfuromusa
OTU_535	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Catellatospora
OTU_528	Bacteroidetes	Bacteroidia	Bacteroidales	Prolixibacteraceae	Tangfeifania
OTU_534	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium
OTU_537	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Blastococcus
OTU_539	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium
OTU_515	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Shinella
OTU_536	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus
OTU_538	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa
OTU_529	Chloroflexi	Deltaproteobacteria	Ardenticatenales	Ardenticatenaceae	Ardenticatena
OTU_540	Actinobacteria	Actinobacteria	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter
OTU_512	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Olsenella
OTU_527	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium
OTU_525	Actinobacteria	Actinobacteria	Gaiellales	Gaiellaceae	Gaiella
OTU_556	Proteobacteria	Betaproteobacteria	Clostridiales	Verrucomicrobiaceae	Prosthecobacter
OTU_544	Actinobacteria	Actinobacteria	Gaiellales	Gaiellaceae	Gaiella
OTU_550	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Clostridium_sensu_stricto
OTU_548	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Syntrophobacteraceae	Desulfonatronum
OTU_543	Proteobacteria	Gammaproteobacteria	Rhodobacterales	Rhodobacteraceae	Aquicella
OTU_553	Firmicutes	Clostridia	Clostridiales	Clostridiales_Incertae_Sedis_XII	Fusibacter
OTU_555	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Microvirga
OTU_541	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Ancylobacter
OTU_557	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Acetoanaerobium
OTU_542	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Ancalomicrobium
OTU_547	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Clostridium_sensu_stricto
OTU_545	Actinobacteria	Actinobacteria	Solirubrobacterales	Coriobacteriaceae	Paraeggerthella
OTU_551	Proteobacteria	Deltaproteobacteria	Clostridiales	Syntrophorhabdaceae	Syntrophorhabdus
OTU_566	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Tangfeifania
OTU_575	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Solirubrobacter
OTU_549	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Polyangium
OTU_577	Proteobacteria	Gammaproteobacteria	Rhizobiales	Chlorobiaceae	Chlorobium
OTU_578	Armatimonadetes	Fimbriimonadia	Fimbriimonadales	Fimbriimonadaceae	Armatimonadetes_gp5
OTU_559	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiaceae	Nocardia
OTU_573	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Aquihabitans
OTU_569	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Vogesella
OTU_561	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_4	Anaerosolibacter
OTU_558	Chloroflexi	Chloroflexia	Chloroflexales	Oscillochloridaceae	Oscillochloris
OTU_554	Proteobacteria	Betaproteobacteria	Burkholderiales	Rhodocyclaceae	Thauera
OTU_584	Proteobacteria	Thermomicrobia	Thermomicrobiales	Thermomicrobiaceae	Thermomicrobium
OTU_567	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
OTU_574	Parcubacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Parcubacteria_genera_incertae_sedis
OTU_563	Firmicutes	Clostridia	Clostridiales	Clostridiales_Incertae_Sedis_XIII	Anaerovorax
OTU_572	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema
OTU_580	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Clostridium_sensu_stricto
OTU_576	Chloroflexi	Chloroflexia	Chloroflexales	Chloroflexaceae	Roseiflexus
OTU_591	Proteobacteria	Gammaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
OTU_565	Firmicutes	Bacilli	Bacillales	Alicyclobacillaceae	Tumebacillus
OTU_595	Acidobacteria	Acidobacteria_Gp2	Unassigned	Unassigned	Gp2
OTU_570	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Novispirillum
OTU_582	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Clostridium_sensu_stricto
OTU_579	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Sorangium
OTU_581	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Rahnella
OTU_598	Verrucomicrobia	Opitutae	Opitutales	Opitutaceae	Opitutus
OTU_586	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Azospira
OTU_583	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces
OTU_597	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Clostridium_sensu_stricto
OTU_585	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonadaceae	Desulfuromonas
OTU_606	Bacteroidetes	Bacteroidetes_incertae_sedis	Flavobacteriales	Cryomorphaceae	Marinifilum
OTU_602	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema
OTU_599	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Streptomyces
OTU_601	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Oceanibacterium
OTU_589	Firmicutes	Bacilli	Bacillales	Bacillaceae_1	Fictibacillus
OTU_596	Ignavibacteriae	Ignavibacteria	Ignavibacteriales	Ignavibacteriaceae	Melioribacter
